id,split,label,source,width,height,md5,raw_path,aspect_ratio
test_0058,test,struk,cord-v2,1836,3264,26ba6f2edd05e83904835ebb0cb55219,/content/dataset/raw/struk/test_0058.jpg,0.5625
test_0059,test,struk,cord-v2,3024,4032,864c34ad14e58d93f96949d92684f391,/content/dataset/raw/struk/test_0059.jpg,0.75
test_0060,test,struk,cord-v2,720,1280,fcb37cbab19415845af988ea6ad11a15,/content/dataset/raw/struk/test_0060.jpg,0.5625
test_0061,test,struk,cord-v2,576,864,c1ed81cafb107eadae8f594291a14cb1,/content/dataset/raw/struk/test_0061.jpg,0.6666666666666666
test_0062,test,struk,cord-v2,864,1296,198ef0f51f8a1bad9307aba36b10551e,/content/dataset/raw/struk/test_0062.jpg,0.6666666666666666
test_0063,test,struk,cord-v2,776,1280,ecdad16c8a262ebc5f9bd79f0bb44745,/content/dataset/raw/struk/test_0063.jpg,0.60625
test_0064,test,struk,cord-v2,1152,1728,9b8a51a42cf762a16d742e25b173bdf1,/content/dataset/raw/struk/test_0064.jpg,0.6666666666666666
test_0065,test,struk,cord-v2,960,1706,63b8ede71a12e48e3cd6a5aadbf8698d,/content/dataset/raw/struk/test_0065.jpg,0.5627198124267292
test_0066,test,struk,cord-v2,864,1296,cbe64042cbe60990b5f69cb2cd42f125,/content/dataset/raw/struk/test_0066.jpg,0.6666666666666666
test_0067,test,struk,cord-v2,432,648,1cb82ad063dc66334620a6b83308354a,/content/dataset/raw/struk/test_0067.jpg,0.6666666666666666
test_0068,test,struk,cord-v2,576,864,11b89b8afd63d6dedcb2586d67ab05d2,/content/dataset/raw/struk/test_0068.jpg,0.6666666666666666
test_0069,test,struk,cord-v2,2304,4096,47601441bdda87ffb68848d8c83551b0,/content/dataset/raw/struk/test_0069.jpg,0.5625
test_0070,test,struk,cord-v2,1108,1478,7ef5a5e6c0e4a3cd16a3da29e6c25575,/content/dataset/raw/struk/test_0070.jpg,0.7496617050067659
test_0071,test,struk,cord-v2,576,864,8219eefe33aa4f4032af939f0848ecc2,/content/dataset/raw/struk/test_0071.jpg,0.6666666666666666
test_0072,test,struk,cord-v2,864,1296,166d073869e2997e728b4b44273e3f78,/content/dataset/raw/struk/test_0072.jpg,0.6666666666666666
test_0073,test,struk,cord-v2,864,1296,1e81a4c01d36bb06f10f7e8cfdd18349,/content/dataset/raw/struk/test_0073.jpg,0.6666666666666666
test_0074,test,struk,cord-v2,2304,4096,20e89ebda8eb8fefce5e0741cd89982d,/content/dataset/raw/struk/test_0074.jpg,0.5625
test_0075,test,struk,cord-v2,432,648,eee5ad214a960bbb11921abe058ce073,/content/dataset/raw/struk/test_0075.jpg,0.6666666666666666
test_0076,test,struk,cord-v2,864,1296,393702642bbc7e7953e0eb8d20f37723,/content/dataset/raw/struk/test_0076.jpg,0.6666666666666666
test_0077,test,struk,cord-v2,2304,4096,0c75d600a092486ab5430ea1b65e39f9,/content/dataset/raw/struk/test_0077.jpg,0.5625
test_0078,test,struk,cord-v2,2304,4096,0495bc8801c54e7cf0ccb959bd96614d,/content/dataset/raw/struk/test_0078.jpg,0.5625
test_0079,test,struk,cord-v2,576,864,bf088058fac2c4760a33228fa5547656,/content/dataset/raw/struk/test_0079.jpg,0.6666666666666666
test_0080,test,struk,cord-v2,432,648,0f25a726232c3d24cc6f15f676f69c35,/content/dataset/raw/struk/test_0080.jpg,0.6666666666666666
test_0081,test,struk,cord-v2,2304,4096,9987a83282aa9e3002edb954c08bd60a,/content/dataset/raw/struk/test_0081.jpg,0.5625
test_0082,test,struk,cord-v2,864,1296,59dfb0bbaae38e79145cbb3a88b41017,/content/dataset/raw/struk/test_0082.jpg,0.6666666666666666
test_0083,test,struk,cord-v2,864,1296,a19fc3471b9b72fba40da09d216c3781,/content/dataset/raw/struk/test_0083.jpg,0.6666666666666666
test_0084,test,struk,cord-v2,605,1280,6d93b7e603f3552d366ca681b9a97875,/content/dataset/raw/struk/test_0084.jpg,0.47265625
test_0085,test,struk,cord-v2,1773,2364,fd8a614719713d04dec03cd7704ea571,/content/dataset/raw/struk/test_0085.jpg,0.75
test_0086,test,struk,cord-v2,576,864,fdf2ff21c4ed26ca1ee3df0775381164,/content/dataset/raw/struk/test_0086.jpg,0.6666666666666666
test_0087,test,struk,cord-v2,864,1296,b3dc2cd55ee48b9a2a0ece68ec0e72c4,/content/dataset/raw/struk/test_0087.jpg,0.6666666666666666
test_0088,test,struk,cord-v2,864,1296,880103c29ee194558135507caca7ab51,/content/dataset/raw/struk/test_0088.jpg,0.6666666666666666
test_0089,test,struk,cord-v2,864,1296,e078b4ac413d40333eefc2ab44f1273e,/content/dataset/raw/struk/test_0089.jpg,0.6666666666666666
test_0090,test,struk,cord-v2,1108,1478,b3b916a7abc2f0804fdcc6c1b6cca2e8,/content/dataset/raw/struk/test_0090.jpg,0.7496617050067659
test_0091,test,struk,cord-v2,228,336,229222bd19640e640de32e470854b2b3,/content/dataset/raw/struk/test_0091.jpg,0.6785714285714286
test_0092,test,struk,cord-v2,576,864,bc60a5b3b9d267a4768154370bf25438,/content/dataset/raw/struk/test_0092.jpg,0.6666666666666666
test_0093,test,struk,cord-v2,864,1296,8086b69f3b04cb9fafcf9f23f126314f,/content/dataset/raw/struk/test_0093.jpg,0.6666666666666666
test_0094,test,struk,cord-v2,864,1296,06c6e20c18f23b4955b0d905ce5b19c9,/content/dataset/raw/struk/test_0094.jpg,0.6666666666666666
test_0095,test,struk,cord-v2,864,1296,eb449fad82ce43118087a189d7896299,/content/dataset/raw/struk/test_0095.jpg,0.6666666666666666
test_0096,test,struk,cord-v2,864,1296,e018c54bd511a53e7ae6aecaf4a24804,/content/dataset/raw/struk/test_0096.jpg,0.6666666666666666
test_0097,test,struk,cord-v2,476,616,e54d1f1760b9ec9f485ce9acb86cb51b,/content/dataset/raw/struk/test_0097.jpg,0.7727272727272727
test_0098,test,struk,cord-v2,2048,2048,a91b67f591fff63cdc306461bf54d015,/content/dataset/raw/struk/test_0098.jpg,1.0
test_0099,test,struk,cord-v2,864,1296,529aadca52403e72dcdb00f2f70caabd,/content/dataset/raw/struk/test_0099.jpg,0.6666666666666666
